timestamp,x_min,y_min,x_max,y_max,confidence,class
2025-03-29 14:20:42,456,251,500,297,0.38,2
2025-03-29 14:20:42,519,309,587,358,0.37,2
2025-03-29 14:20:42,274,331,335,358,0.34,2
2025-03-29 14:20:42,366,310,421,359,0.89,2
2025-03-29 14:20:42,432,292,486,347,0.77,2
2025-03-29 14:20:42,517,308,587,358,0.37,2
2025-03-29 14:20:42,456,250,500,296,0.35,2
2025-03-29 14:20:42,274,330,335,357,0.31,2
2025-03-29 14:20:42,366,310,421,359,0.89,2
2025-03-29 14:20:42,432,291,485,346,0.79,2
2025-03-29 14:20:42,456,250,500,295,0.45,2
2025-03-29 14:20:42,275,330,336,357,0.35,2
2025-03-29 14:20:42,517,307,587,358,0.29,2
2025-03-29 14:20:42,366,309,421,359,0.89,2
2025-03-29 14:20:42,432,291,485,345,0.8,2
2025-03-29 14:20:42,456,249,500,295,0.42,2
2025-03-29 14:20:42,516,306,586,358,0.36,2
2025-03-29 14:20:42,273,329,336,357,0.35,2
2025-03-29 14:20:42,366,309,421,359,0.89,2
2025-03-29 14:20:42,432,290,485,344,0.76,2
2025-03-29 14:20:42,516,306,585,358,0.44,2
2025-03-29 14:20:42,456,249,500,294,0.33,2
2025-03-29 14:20:42,273,329,336,357,0.29,2
2025-03-29 14:20:42,366,308,421,359,0.88,2
2025-03-29 14:20:42,432,289,486,344,0.67,2
2025-03-29 14:20:42,516,305,584,358,0.37,2
2025-03-29 14:20:42,274,328,336,360,0.29,2
2025-03-29 14:20:42,366,307,421,359,0.88,2
2025-03-29 14:20:42,432,289,485,343,0.71,2
2025-03-29 14:20:42,515,304,584,357,0.33,2
2025-03-29 14:20:42,273,327,336,360,0.31,2
2025-03-29 14:20:42,366,306,421,359,0.87,2
2025-03-29 14:20:42,432,288,485,342,0.71,2
2025-03-29 14:20:42,515,304,584,358,0.52,2
2025-03-29 14:20:42,273,326,336,360,0.32,2
2025-03-29 14:20:42,456,247,499,291,0.26,2
2025-03-29 14:20:42,367,305,421,359,0.86,2
2025-03-29 14:20:42,432,287,485,342,0.72,2
2025-03-29 14:20:42,514,303,583,357,0.56,2
2025-03-29 14:20:42,273,325,336,360,0.37,2
2025-03-29 14:20:42,224,308,282,360,0.3,2
2025-03-29 14:20:42,367,305,422,358,0.87,2
2025-03-29 14:20:42,432,285,485,341,0.74,2
2025-03-29 14:20:42,514,301,583,356,0.5,2
2025-03-29 14:20:42,272,325,336,360,0.38,2
2025-03-29 14:20:42,224,308,282,360,0.31,2
2025-03-29 14:20:43,368,305,422,359,0.86,2
2025-03-29 14:20:43,431,285,485,340,0.76,2
2025-03-29 14:20:43,514,300,582,356,0.51,2
2025-03-29 14:20:43,273,324,336,358,0.43,2
2025-03-29 14:20:43,224,307,282,360,0.31,2
2025-03-29 14:20:43,368,304,421,358,0.86,2
2025-03-29 14:20:43,431,284,484,340,0.76,2
2025-03-29 14:20:43,513,299,581,355,0.54,2
2025-03-29 14:20:43,273,324,336,358,0.45,2
2025-03-29 14:20:43,224,307,282,360,0.33,2
2025-03-29 14:20:43,368,302,422,358,0.86,2
2025-03-29 14:20:43,431,284,484,339,0.76,2
2025-03-29 14:20:43,273,323,337,358,0.46,2
2025-03-29 14:20:43,513,298,581,354,0.45,2
2025-03-29 14:20:43,224,306,282,359,0.28,2
2025-03-29 14:20:43,368,302,422,357,0.85,2
2025-03-29 14:20:43,431,284,483,338,0.77,2
2025-03-29 14:20:43,273,324,337,358,0.49,2
2025-03-29 14:20:43,512,297,578,354,0.31,2
2025-03-29 14:20:43,224,306,282,360,0.25,2
2025-03-29 14:20:43,368,301,422,356,0.86,2
2025-03-29 14:20:43,430,283,484,337,0.77,2
2025-03-29 14:20:43,274,323,337,358,0.56,2
2025-03-29 14:20:43,512,295,578,353,0.3,2
2025-03-29 14:20:43,224,305,282,359,0.26,2
2025-03-29 14:20:43,368,301,422,355,0.85,2
2025-03-29 14:20:43,430,283,484,336,0.7,2
2025-03-29 14:20:43,274,323,338,358,0.56,2
2025-03-29 14:20:43,512,295,577,351,0.27,2
2025-03-29 14:20:43,368,300,422,355,0.85,2
2025-03-29 14:20:43,430,282,483,335,0.69,2
2025-03-29 14:20:43,274,323,337,358,0.57,2
2025-03-29 14:20:43,511,294,577,350,0.28,2
2025-03-29 14:20:43,368,300,423,354,0.84,2
2025-03-29 14:20:43,430,282,483,334,0.68,2
2025-03-29 14:20:43,274,322,338,358,0.54,2
2025-03-29 14:20:43,225,302,283,358,0.29,2
2025-03-29 14:20:43,511,293,576,349,0.26,2
2025-03-29 14:20:43,368,300,423,354,0.86,2
2025-03-29 14:20:43,430,281,483,333,0.69,2
2025-03-29 14:20:43,275,322,338,357,0.64,2
2025-03-29 14:20:43,225,303,282,359,0.37,2
2025-03-29 14:20:43,510,293,575,348,0.3,2
2025-03-29 14:20:43,368,299,423,353,0.87,2
2025-03-29 14:20:43,430,281,483,333,0.71,2
2025-03-29 14:20:43,276,322,338,357,0.63,2
2025-03-29 14:20:43,225,302,282,359,0.42,2
2025-03-29 14:20:43,509,292,574,347,0.33,2
2025-03-29 14:20:43,368,298,423,353,0.86,2
2025-03-29 14:20:43,430,280,482,332,0.69,2
2025-03-29 14:20:43,276,321,338,357,0.62,2
2025-03-29 14:20:43,225,302,282,359,0.41,2
2025-03-29 14:20:43,369,298,423,352,0.85,2
2025-03-29 14:20:43,430,279,482,332,0.69,2
2025-03-29 14:20:43,276,320,338,357,0.57,2
2025-03-29 14:20:43,225,302,282,358,0.41,2
2025-03-29 14:20:43,370,297,424,352,0.85,2
2025-03-29 14:20:43,430,279,482,332,0.67,2
2025-03-29 14:20:43,277,320,338,357,0.55,2
2025-03-29 14:20:43,225,302,281,358,0.36,2
2025-03-29 14:20:43,370,296,424,351,0.86,2
2025-03-29 14:20:43,430,278,481,331,0.69,2
2025-03-29 14:20:43,277,320,338,357,0.58,2
2025-03-29 14:20:43,226,302,281,357,0.41,2
2025-03-29 14:20:43,370,296,424,350,0.86,2
2025-03-29 14:20:43,430,278,481,330,0.7,2
2025-03-29 14:20:43,277,319,338,357,0.58,2
2025-03-29 14:20:43,226,302,281,357,0.45,2
2025-03-29 14:20:43,370,295,424,349,0.86,2
2025-03-29 14:20:43,429,277,481,329,0.7,2
2025-03-29 14:20:43,277,318,338,357,0.57,2
2025-03-29 14:20:43,227,301,281,358,0.5,2
2025-03-29 14:20:43,370,295,424,349,0.86,2
2025-03-29 14:20:43,430,277,481,328,0.72,2
2025-03-29 14:20:43,278,318,338,357,0.59,2
2025-03-29 14:20:43,226,301,282,356,0.52,2
2025-03-29 14:20:43,371,294,425,348,0.85,2
2025-03-29 14:20:43,429,276,481,328,0.65,2
2025-03-29 14:20:43,278,317,339,357,0.59,2
2025-03-29 14:20:43,226,301,281,356,0.51,2
2025-03-29 14:20:43,485,330,510,359,0.29,3
2025-03-29 14:20:43,371,294,425,348,0.83,2
2025-03-29 14:20:43,429,276,481,328,0.63,2
2025-03-29 14:20:43,226,301,281,356,0.53,2
2025-03-29 14:20:43,278,317,339,357,0.52,2
2025-03-29 14:20:43,485,328,509,358,0.48,3
2025-03-29 14:20:43,371,294,425,348,0.83,2
2025-03-29 14:20:43,429,275,481,327,0.6,2
2025-03-29 14:20:43,279,316,339,357,0.53,2
2025-03-29 14:20:43,227,300,282,356,0.52,2
2025-03-29 14:20:43,483,329,509,359,0.3,3
2025-03-29 14:20:43,371,294,425,348,0.83,2
2025-03-29 14:20:43,429,274,481,326,0.61,2
2025-03-29 14:20:43,227,300,281,355,0.55,2
2025-03-29 14:20:43,482,327,509,359,0.54,3
2025-03-29 14:20:43,279,316,339,357,0.51,2
2025-03-29 14:20:43,371,293,426,347,0.83,2
2025-03-29 14:20:43,482,326,508,359,0.59,3
2025-03-29 14:20:43,429,274,481,326,0.58,2
2025-03-29 14:20:43,279,316,339,357,0.52,2
2025-03-29 14:20:43,227,299,281,355,0.46,2
2025-03-29 14:20:43,372,293,426,346,0.82,2
2025-03-29 14:20:43,481,325,507,359,0.68,3
2025-03-29 14:20:43,428,273,481,325,0.57,2
2025-03-29 14:20:43,279,316,339,357,0.56,2
2025-03-29 14:20:43,227,299,281,355,0.55,2
2025-03-29 14:20:43,505,280,566,331,0.27,2
2025-03-29 14:20:43,372,291,426,345,0.84,2
2025-03-29 14:20:43,480,326,505,359,0.7,3
2025-03-29 14:20:43,429,273,481,325,0.63,2
2025-03-29 14:20:43,279,316,339,357,0.6,2
2025-03-29 14:20:43,227,299,281,354,0.54,2
2025-03-29 14:20:43,504,280,566,330,0.29,2
2025-03-29 14:20:43,372,291,427,345,0.84,2
2025-03-29 14:20:43,479,324,505,358,0.7,3
2025-03-29 14:20:43,429,272,481,325,0.64,2
2025-03-29 14:20:43,279,315,339,357,0.56,2
2025-03-29 14:20:43,228,299,281,354,0.53,2
2025-03-29 14:20:43,527,327,603,358,0.3,2
2025-03-29 14:20:43,503,280,566,331,0.26,2
2025-03-29 14:20:43,372,290,427,344,0.84,2
2025-03-29 14:20:43,479,322,504,359,0.7,3
2025-03-29 14:20:43,429,271,481,324,0.61,2
2025-03-29 14:20:43,228,298,281,354,0.56,2
2025-03-29 14:20:43,279,315,339,357,0.53,2
2025-03-29 14:20:43,526,326,602,358,0.33,2
2025-03-29 14:20:43,373,290,429,344,0.85,2
2025-03-29 14:20:43,478,321,504,359,0.69,3
2025-03-29 14:20:43,228,298,281,354,0.56,2
2025-03-29 14:20:43,429,270,481,324,0.5,2
2025-03-29 14:20:43,280,314,340,357,0.5,2
2025-03-29 14:20:43,526,325,601,358,0.32,2
2025-03-29 14:20:43,375,290,430,344,0.83,2
2025-03-29 14:20:43,477,319,504,359,0.64,3
2025-03-29 14:20:43,229,298,281,353,0.54,2
2025-03-29 14:20:43,280,314,340,357,0.47,2
2025-03-29 14:20:43,430,269,481,324,0.37,2
2025-03-29 14:20:43,525,325,602,358,0.3,2
2025-03-29 14:20:43,375,289,430,343,0.84,2
2025-03-29 14:20:43,476,318,503,359,0.65,3
2025-03-29 14:20:43,229,298,282,353,0.53,2
2025-03-29 14:20:43,281,314,340,357,0.51,2
2025-03-29 14:20:43,525,324,602,359,0.36,2
2025-03-29 14:20:43,430,269,481,324,0.35,2
2025-03-29 14:20:43,375,289,430,343,0.83,2
2025-03-29 14:20:43,476,317,503,359,0.66,3
2025-03-29 14:20:43,230,298,282,353,0.52,2
2025-03-29 14:20:43,281,314,341,357,0.49,2
2025-03-29 14:20:43,524,323,601,359,0.42,2
2025-03-29 14:20:43,430,269,481,323,0.41,2
2025-03-29 14:20:43,376,289,431,343,0.83,2
2025-03-29 14:20:43,476,317,502,359,0.61,3
2025-03-29 14:20:43,230,297,282,352,0.52,2
2025-03-29 14:20:43,281,314,341,357,0.51,2
2025-03-29 14:20:43,430,269,481,323,0.46,2
2025-03-29 14:20:43,524,322,601,359,0.41,2
2025-03-29 14:20:43,146,326,226,359,0.25,2
2025-03-29 14:20:43,376,288,431,342,0.82,2
2025-03-29 14:20:43,476,317,502,359,0.57,3
2025-03-29 14:20:43,231,296,283,352,0.56,2
2025-03-29 14:20:43,281,313,342,357,0.54,2
2025-03-29 14:20:43,430,269,481,322,0.48,2
2025-03-29 14:20:43,524,321,600,359,0.4,2
2025-03-29 14:20:43,376,288,432,342,0.83,2
2025-03-29 14:20:43,475,317,502,359,0.66,3
2025-03-29 14:20:43,231,296,283,352,0.61,2
2025-03-29 14:20:43,281,313,342,358,0.59,2
2025-03-29 14:20:43,430,268,481,321,0.51,2
2025-03-29 14:20:43,524,320,599,358,0.41,2
2025-03-29 14:20:43,146,325,225,358,0.25,2
2025-03-29 14:20:43,377,287,432,342,0.84,2
2025-03-29 14:20:43,474,317,501,359,0.74,3
2025-03-29 14:20:43,231,294,284,352,0.61,2
2025-03-29 14:20:43,430,268,481,321,0.57,2
2025-03-29 14:20:43,282,312,343,358,0.56,2
2025-03-29 14:20:43,523,320,599,358,0.39,2
2025-03-29 14:20:43,377,287,432,342,0.83,2
2025-03-29 14:20:43,474,316,501,359,0.75,3
2025-03-29 14:20:43,232,293,285,352,0.65,2
2025-03-29 14:20:43,282,312,343,358,0.6,2
2025-03-29 14:20:43,430,268,481,320,0.56,2
2025-03-29 14:20:43,522,319,599,358,0.37,2
2025-03-29 14:20:43,146,324,225,359,0.26,2
2025-03-29 14:20:43,377,286,433,341,0.83,2
2025-03-29 14:20:43,473,316,501,359,0.69,3
2025-03-29 14:20:43,232,293,285,351,0.64,2
2025-03-29 14:20:43,282,312,343,358,0.64,2
2025-03-29 14:20:43,430,268,481,320,0.52,2
2025-03-29 14:20:43,522,318,599,358,0.42,2
2025-03-29 14:20:43,145,323,225,359,0.27,2
2025-03-29 14:20:43,377,286,433,341,0.83,2
2025-03-29 14:20:43,282,312,343,358,0.68,2
2025-03-29 14:20:43,473,315,500,359,0.67,3
2025-03-29 14:20:43,232,293,286,351,0.66,2
2025-03-29 14:20:43,430,267,481,320,0.5,2
2025-03-29 14:20:43,522,317,599,358,0.45,2
2025-03-29 14:20:43,146,323,225,358,0.29,2
2025-03-29 14:20:43,377,286,433,341,0.82,2
2025-03-29 14:20:43,473,314,500,359,0.7,3
2025-03-29 14:20:43,282,312,343,358,0.66,2
2025-03-29 14:20:43,232,293,286,350,0.64,2
2025-03-29 14:20:43,521,316,597,358,0.44,2
2025-03-29 14:20:43,430,267,481,319,0.42,2
2025-03-29 14:20:43,144,323,224,359,0.26,2
2025-03-29 14:20:43,378,285,433,341,0.82,2
2025-03-29 14:20:43,473,314,500,359,0.71,3
2025-03-29 14:20:43,283,311,343,358,0.7,2
2025-03-29 14:20:43,232,293,286,349,0.62,2
2025-03-29 14:20:43,521,315,596,358,0.43,2
2025-03-29 14:20:43,431,267,481,317,0.32,2
2025-03-29 14:20:43,145,323,224,359,0.28,2
2025-03-29 14:20:43,378,285,433,340,0.82,2
2025-03-29 14:20:43,283,310,344,358,0.73,2
2025-03-29 14:20:43,233,293,287,349,0.66,2
2025-03-29 14:20:43,473,315,499,359,0.55,3
2025-03-29 14:20:43,521,314,595,358,0.39,2
2025-03-29 14:20:43,145,322,224,359,0.28,2
2025-03-29 14:20:43,430,267,481,316,0.25,2
2025-03-29 14:20:43,378,285,434,339,0.82,2
2025-03-29 14:20:43,283,310,344,358,0.74,2
2025-03-29 14:20:43,232,292,286,349,0.66,2
2025-03-29 14:20:43,473,315,499,359,0.63,3
2025-03-29 14:20:43,521,313,593,358,0.43,2
2025-03-29 14:20:43,145,322,223,359,0.31,2
2025-03-29 14:20:43,379,285,434,339,0.83,2
2025-03-29 14:20:43,283,310,344,358,0.74,2
2025-03-29 14:20:43,232,292,286,349,0.64,2
2025-03-29 14:20:43,472,315,498,359,0.62,3
2025-03-29 14:20:43,520,313,592,358,0.43,2
2025-03-29 14:20:43,145,321,223,359,0.33,2
2025-03-29 14:20:43,379,285,434,339,0.84,2
2025-03-29 14:20:43,284,309,345,358,0.71,2
2025-03-29 14:20:43,472,314,498,359,0.69,3
2025-03-29 14:20:43,233,292,286,349,0.65,2
2025-03-29 14:20:43,520,312,592,358,0.48,2
2025-03-29 14:20:43,145,321,223,359,0.32,2
2025-03-29 14:20:43,278,251,350,313,0.25,2
2025-03-29 14:20:43,379,284,434,338,0.84,2
2025-03-29 14:20:43,285,309,345,358,0.73,2
2025-03-29 14:20:43,472,314,498,358,0.72,3
2025-03-29 14:20:43,233,291,286,349,0.65,2
2025-03-29 14:20:43,520,312,591,358,0.44,2
2025-03-29 14:20:43,145,321,223,359,0.3,2
2025-03-29 14:20:43,278,251,351,313,0.27,2
2025-03-29 14:20:43,430,266,481,315,0.26,2
2025-03-29 14:20:43,380,284,435,338,0.84,2
2025-03-29 14:20:43,285,309,345,358,0.74,2
2025-03-29 14:20:43,472,310,498,358,0.73,3
2025-03-29 14:20:43,233,291,287,349,0.69,2
2025-03-29 14:20:43,520,311,590,358,0.37,2
2025-03-29 14:20:43,279,251,351,313,0.32,2
2025-03-29 14:20:43,430,266,481,315,0.32,2
2025-03-29 14:20:43,144,320,222,359,0.28,2
2025-03-29 14:20:43,380,284,435,338,0.85,2
2025-03-29 14:20:43,285,308,346,358,0.73,2
2025-03-29 14:20:43,472,307,498,357,0.71,3
2025-03-29 14:20:43,234,291,287,348,0.67,2
2025-03-29 14:20:43,519,311,590,358,0.34,2
2025-03-29 14:20:43,430,266,481,315,0.3,2
2025-03-29 14:20:43,144,320,222,359,0.29,2
2025-03-29 14:20:43,280,250,352,313,0.25,2
2025-03-29 14:20:43,380,284,436,338,0.84,2
2025-03-29 14:20:43,286,307,346,359,0.72,2
2025-03-29 14:20:43,472,307,497,356,0.68,3
2025-03-29 14:20:43,234,291,287,348,0.66,2
2025-03-29 14:20:43,519,310,589,358,0.34,2
2025-03-29 14:20:43,144,319,222,359,0.28,2
2025-03-29 14:20:43,430,266,481,315,0.27,2
2025-03-29 14:20:43,380,283,436,337,0.85,2
2025-03-29 14:20:43,286,308,347,359,0.73,2
2025-03-29 14:20:43,471,308,497,356,0.71,3
2025-03-29 14:20:43,234,290,287,348,0.67,2
2025-03-29 14:20:43,518,310,588,358,0.37,2
2025-03-29 14:20:43,144,319,222,359,0.32,2
2025-03-29 14:20:43,430,265,481,315,0.29,2
2025-03-29 14:20:43,381,283,436,337,0.85,2
2025-03-29 14:20:43,471,307,496,355,0.74,3
2025-03-29 14:20:43,287,308,347,359,0.73,2
2025-03-29 14:20:43,234,291,287,347,0.68,2
2025-03-29 14:20:43,517,309,588,358,0.43,2
2025-03-29 14:20:43,144,317,221,359,0.42,2
2025-03-29 14:20:43,282,250,353,313,0.36,2
2025-03-29 14:20:43,430,264,481,314,0.35,2
2025-03-29 14:20:43,381,283,436,336,0.85,2
2025-03-29 14:20:43,471,305,496,354,0.74,3
2025-03-29 14:20:43,287,308,347,359,0.74,2
2025-03-29 14:20:43,235,291,287,347,0.69,2
2025-03-29 14:20:43,144,317,221,359,0.44,2
2025-03-29 14:20:43,517,308,587,358,0.4,2
2025-03-29 14:20:43,430,263,481,314,0.34,2
2025-03-29 14:20:43,282,249,353,313,0.33,2
2025-03-29 14:20:43,382,283,437,336,0.83,2
2025-03-29 14:20:43,471,302,496,353,0.77,3
2025-03-29 14:20:43,287,307,348,359,0.74,2
2025-03-29 14:20:43,235,291,288,347,0.67,2
2025-03-29 14:20:43,516,308,586,358,0.45,2
2025-03-29 14:20:43,144,316,221,359,0.43,2
2025-03-29 14:20:43,283,249,354,313,0.33,2
2025-03-29 14:20:43,382,282,437,336,0.83,2
2025-03-29 14:20:43,471,302,495,352,0.78,3
2025-03-29 14:20:43,287,309,348,359,0.74,2
2025-03-29 14:20:43,235,291,288,346,0.63,2
2025-03-29 14:20:43,516,307,586,358,0.51,2
2025-03-29 14:20:43,144,316,221,359,0.42,2
2025-03-29 14:20:43,284,249,354,313,0.26,2
2025-03-29 14:20:43,382,282,437,335,0.82,2
2025-03-29 14:20:43,470,301,495,351,0.79,3
2025-03-29 14:20:43,287,308,348,359,0.75,2
2025-03-29 14:20:43,235,291,288,346,0.59,2
2025-03-29 14:20:43,516,307,585,358,0.52,2
2025-03-29 14:20:43,144,315,221,359,0.43,2
2025-03-29 14:20:43,382,282,437,336,0.81,2
2025-03-29 14:20:43,470,300,495,350,0.79,3
2025-03-29 14:20:43,287,308,348,359,0.74,2
2025-03-29 14:20:43,235,291,288,346,0.55,2
2025-03-29 14:20:43,515,306,584,358,0.5,2
2025-03-29 14:20:43,144,315,221,359,0.45,2
2025-03-29 14:20:43,383,282,437,335,0.82,2
2025-03-29 14:20:43,470,298,495,349,0.8,3
2025-03-29 14:20:43,288,307,349,359,0.73,2
2025-03-29 14:20:43,236,291,288,346,0.55,2
2025-03-29 14:20:43,515,305,584,358,0.48,2
2025-03-29 14:20:43,144,315,221,359,0.47,2
2025-03-29 14:20:43,286,249,356,311,0.26,2
2025-03-29 14:20:43,383,282,438,334,0.81,2
2025-03-29 14:20:43,470,299,495,348,0.79,3
2025-03-29 14:20:43,288,306,349,359,0.74,2
2025-03-29 14:20:43,236,291,288,346,0.49,2
2025-03-29 14:20:43,515,305,584,357,0.45,2
2025-03-29 14:20:43,144,315,221,359,0.44,2
2025-03-29 14:20:43,383,281,438,333,0.81,2
2025-03-29 14:20:43,471,298,495,348,0.78,3
2025-03-29 14:20:43,288,306,349,359,0.73,2
2025-03-29 14:20:43,236,291,288,346,0.54,2
2025-03-29 14:20:43,515,304,583,357,0.51,2
2025-03-29 14:20:43,144,314,220,359,0.45,2
2025-03-29 14:20:43,384,281,438,333,0.82,2
2025-03-29 14:20:43,470,298,495,347,0.8,3
2025-03-29 14:20:43,289,305,350,358,0.72,2
2025-03-29 14:20:43,515,303,583,357,0.5,2
2025-03-29 14:20:43,237,291,289,346,0.49,2
2025-03-29 14:20:43,144,314,220,359,0.45,2
2025-03-29 14:20:43,384,281,439,333,0.82,2
2025-03-29 14:20:43,471,298,495,346,0.81,3
2025-03-29 14:20:43,289,306,350,359,0.72,2
2025-03-29 14:20:43,237,291,289,346,0.5,2
2025-03-29 14:20:43,515,302,583,356,0.49,2
2025-03-29 14:20:43,143,314,219,359,0.38,2
2025-03-29 14:20:43,385,281,439,333,0.81,2
2025-03-29 14:20:43,471,299,495,345,0.78,3
2025-03-29 14:20:43,289,305,350,359,0.73,2
2025-03-29 14:20:43,515,302,582,356,0.53,2
2025-03-29 14:20:43,238,290,289,346,0.53,2
2025-03-29 14:20:43,143,314,219,359,0.37,2
2025-03-29 14:20:43,385,280,439,333,0.81,2
2025-03-29 14:20:43,471,296,495,345,0.77,3
2025-03-29 14:20:43,290,305,351,359,0.73,2
2025-03-29 14:20:43,238,290,290,345,0.54,2
2025-03-29 14:20:43,515,302,581,356,0.54,2
2025-03-29 14:20:43,144,314,219,359,0.4,2
2025-03-29 14:20:43,385,280,439,333,0.81,2
2025-03-29 14:20:43,471,295,495,344,0.71,3
2025-03-29 14:20:43,290,305,351,358,0.71,2
2025-03-29 14:20:43,515,301,581,355,0.58,2
2025-03-29 14:20:43,238,290,290,345,0.56,2
2025-03-29 14:20:43,143,313,219,359,0.41,2
2025-03-29 14:20:43,385,280,439,332,0.79,2
2025-03-29 14:20:43,290,304,351,358,0.68,2
2025-03-29 14:20:43,471,296,494,344,0.62,3
2025-03-29 14:20:43,238,289,290,345,0.56,2
2025-03-29 14:20:43,514,300,580,355,0.55,2
2025-03-29 14:20:43,143,313,218,359,0.43,2
2025-03-29 14:20:43,386,280,440,333,0.8,2
2025-03-29 14:20:43,290,304,351,358,0.7,2
2025-03-29 14:20:43,471,291,494,343,0.63,3
2025-03-29 14:20:43,514,300,580,354,0.57,2
2025-03-29 14:20:43,239,289,290,345,0.55,2
2025-03-29 14:20:43,143,313,219,359,0.51,2
2025-03-29 14:20:43,386,280,440,333,0.79,2
2025-03-29 14:20:43,290,304,352,358,0.71,2
2025-03-29 14:20:43,471,291,494,342,0.6,3
2025-03-29 14:20:43,239,288,290,345,0.56,2
2025-03-29 14:20:43,514,299,579,354,0.53,2
2025-03-29 14:20:43,143,313,218,359,0.5,2
2025-03-29 14:20:43,386,280,440,332,0.79,2
2025-03-29 14:20:43,290,304,352,359,0.73,2
2025-03-29 14:20:43,471,290,494,342,0.6,3
2025-03-29 14:20:43,239,288,290,345,0.53,2
2025-03-29 14:20:43,514,299,579,354,0.51,2
2025-03-29 14:20:43,142,313,218,359,0.51,2
2025-03-29 14:20:43,386,279,440,332,0.78,2
2025-03-29 14:20:43,291,304,352,359,0.74,2
2025-03-29 14:20:43,470,289,494,341,0.59,3
2025-03-29 14:20:43,240,286,292,345,0.56,2
2025-03-29 14:20:43,514,298,577,353,0.51,2
2025-03-29 14:20:43,142,313,218,359,0.5,2
2025-03-29 14:20:43,387,279,440,332,0.79,2
2025-03-29 14:20:43,291,304,352,359,0.75,2
2025-03-29 14:20:43,240,286,292,345,0.61,2
2025-03-29 14:20:43,470,290,494,341,0.55,3
2025-03-29 14:20:43,514,297,576,353,0.55,2
2025-03-29 14:20:43,142,312,218,359,0.51,2
2025-03-29 14:20:43,387,279,440,332,0.79,2
2025-03-29 14:20:43,292,305,353,359,0.75,2
2025-03-29 14:20:43,240,286,292,345,0.63,2
2025-03-29 14:20:43,513,297,576,352,0.52,2
2025-03-29 14:20:43,470,289,494,340,0.51,3
2025-03-29 14:20:43,142,312,217,359,0.5,2
2025-03-29 14:20:43,387,279,440,332,0.78,2
2025-03-29 14:20:43,292,304,353,359,0.75,2
2025-03-29 14:20:43,240,286,292,345,0.6,2
2025-03-29 14:20:43,513,297,576,352,0.51,2
2025-03-29 14:20:43,142,312,217,359,0.49,2
2025-03-29 14:20:43,470,290,494,340,0.42,3
2025-03-29 14:20:43,293,304,353,358,0.75,2
2025-03-29 14:20:43,388,279,440,332,0.75,2
2025-03-29 14:20:43,240,286,292,345,0.59,2
2025-03-29 14:20:43,470,290,494,339,0.54,3
2025-03-29 14:20:43,141,312,216,359,0.53,2
2025-03-29 14:20:43,513,296,575,351,0.5,2
2025-03-29 14:20:43,388,279,440,332,0.76,2
2025-03-29 14:20:43,293,303,353,358,0.74,2
2025-03-29 14:20:43,470,289,493,338,0.62,3
2025-03-29 14:20:43,241,286,292,345,0.57,2
2025-03-29 14:20:43,141,312,216,359,0.56,2
2025-03-29 14:20:43,513,296,575,350,0.49,2
2025-03-29 14:20:43,388,279,441,331,0.77,2
2025-03-29 14:20:43,293,303,354,358,0.74,2
2025-03-29 14:20:43,470,289,493,338,0.66,3
2025-03-29 14:20:43,240,286,293,345,0.57,2
2025-03-29 14:20:43,141,312,215,359,0.54,2
